id,nom_dept,nom_com,id_com,nom_station,code_station_ue,typologie,nom_poll,id_poll_ue,valeur,unite,metrique,date_debut,date_fin,statut_valid,x,y
12022,SEINE-ET-MARNE,LOGNES,77258,LOGNES,4098,Urbaine,NO2,8,32.8,ug.m-3,journaliere,2019/11/04 23:00:00+00,2019/11/05 23:00:00+00,1,673184,6860091
12023,YVELINES,VERSAILLES,78646,VERSAILLES,4029,Periurb.,NO2,8,22.1,ug.m-3,journaliere,2019/11/04 23:00:00+00,2019/11/05 23:00:00+00,1,636191,6855823
12024,SEINE-SAINT-DENIS,TREMBLAY-EN-FRANCE,93073,TREMBLAY-EN-FRANCE,4319,Periurb.,NO2,8,37.5,ug.m-3,journaliere,2019/11/04 23:00:00+00,2019/11/05 23:00:00+00,1,668840,6872926
12025,VAL-D'OISE,VAUDHERLAND,95633,GONESSE,4024,Periurb.,NO2,8,35.6,ug.m-3,journaliere,2019/11/04 23:00:00+00,2019/11/05 23:00:00+00,1,659365,6876912
12026,PARIS,PARIS-15E-ARRONDISSEMENT,75115,PARIS stade Lenglen,4179,Urbaine,NO2,8,30.9,ug.m-3,journaliere,2019/11/04 23:00:00+00,2019/11/05 23:00:00+00,1,646401,6859173
12027,VAL-D'OISE,LE THILLAY,95612,GONESSE,4024,Periurb.,NO2,8,35.6,ug.m-3,journaliere,2019/11/04 23:00:00+00,2019/11/05 23:00:00+00,1,659365,6876912
12028,HAUTS-DE-SEINE,GENNEVILLIERS,92036,GENNEVILLIERS,4002,Urbaine,NO2,8,37.1,ug.m-3,journaliere,2019/11/04 23:00:00+00,2019/11/05 23:00:00+00,1,648292,6870262
12029,PARIS,PARIS-6E-ARRONDISSEMENT,75106,Rue Bonaparte,4071,Trafic,NO2,8,43,ug.m-3,journaliere,2019/11/05 23:00:00+00,2019/11/06 23:00:00+00,1,651166,6862011
12030,ESSONNE,EVRY,91228,EVRY,4323,Urbaine,NO2,8,32.4,ug.m-3,journaliere,2019/11/05 23:00:00+00,2019/11/06 23:00:00+00,1,657945,6836504
12031,PARIS,PARIS-2E-ARRONDISSEMENT,75102,Place de l'Opéra,4118,Trafic,NO2,8,53.4,ug.m-3,journaliere,2019/11/05 23:00:00+00,2019/11/06 23:00:00+00,1,651036,6863568
12032,VAL-D'OISE,GONESSE,95277,GONESSE,4024,Periurb.,NO2,8,31.4,ug.m-3,journaliere,2019/11/05 23:00:00+00,2019/11/06 23:00:00+00,1,659365,6876912
12033,VAL-D'OISE,BONNEUIL-EN-FRANCE,95088,GONESSE,4024,Periurb.,NO2,8,31.4,ug.m-3,journaliere,2019/11/05 23:00:00+00,2019/11/06 23:00:00+00,1,659365,6876912
12034,VAL-DE-MARNE,VITRY-SUR-SEINE,94081,VITRY-SUR-SEINE,4034,Urbaine,NO2,8,33.6,ug.m-3,journaliere,2019/11/05 23:00:00+00,2019/11/06 23:00:00+00,1,654122,6853046
12035,PARIS,PARIS-12E-ARRONDISSEMENT,75112,Bld Périphérique Est,4329,Trafic,NO2,8,47.3,ug.m-3,journaliere,2019/11/05 23:00:00+00,2019/11/06 23:00:00+00,1,656891,6859993
12036,SEINE-ET-MARNE,LOGNES,77258,LOGNES,4098,Urbaine,NO2,8,34.1,ug.m-3,journaliere,2019/11/05 23:00:00+00,2019/11/06 23:00:00+00,1,673184,6860091
12037,YVELINES,VERSAILLES,78646,VERSAILLES,4029,Periurb.,NO2,8,18.2,ug.m-3,journaliere,2019/11/05 23:00:00+00,2019/11/06 23:00:00+00,1,636191,6855823
12038,SEINE-SAINT-DENIS,TREMBLAY-EN-FRANCE,93073,TREMBLAY-EN-FRANCE,4319,Periurb.,NO2,8,38.9,ug.m-3,journaliere,2019/11/05 23:00:00+00,2019/11/06 23:00:00+00,1,668840,6872926
12039,VAL-D'OISE,VAUDHERLAND,95633,GONESSE,4024,Periurb.,NO2,8,31.4,ug.m-3,journaliere,2019/11/05 23:00:00+00,2019/11/06 23:00:00+00,1,659365,6876912
12040,PARIS,PARIS-15E-ARRONDISSEMENT,75115,PARIS stade Lenglen,4179,Urbaine,NO2,8,27.2,ug.m-3,journaliere,2019/11/05 23:00:00+00,2019/11/06 23:00:00+00,1,646401,6859173
12041,VAL-D'OISE,LE THILLAY,95612,GONESSE,4024,Periurb.,NO2,8,31.4,ug.m-3,journaliere,2019/11/05 23:00:00+00,2019/11/06 23:00:00+00,1,659365,6876912
12042,HAUTS-DE-SEINE,GENNEVILLIERS,92036,GENNEVILLIERS,4002,Urbaine,NO2,8,30.8,ug.m-3,journaliere,2019/11/05 23:00:00+00,2019/11/06 23:00:00+00,1,648292,6870262
12043,PARIS,PARIS-6E-ARRONDISSEMENT,75106,Rue Bonaparte,4071,Trafic,NO2,8,40.5,ug.m-3,journaliere,2019/11/06 23:00:00+00,2019/11/07 23:00:00+00,1,651166,6862011
12044,ESSONNE,EVRY,91228,EVRY,4323,Urbaine,NO2,8,21.5,ug.m-3,journaliere,2019/11/06 23:00:00+00,2019/11/07 23:00:00+00,1,657945,6836504
12045,PARIS,PARIS-2E-ARRONDISSEMENT,75102,Place de l'Opéra,4118,Trafic,NO2,8,55.3,ug.m-3,journaliere,2019/11/06 23:00:00+00,2019/11/07 23:00:00+00,1,651036,6863568
12046,VAL-D'OISE,GONESSE,95277,GONESSE,4024,Periurb.,NO2,8,23.3,ug.m-3,journaliere,2019/11/06 23:00:00+00,2019/11/07 23:00:00+00,1,659365,6876912
12047,VAL-D'OISE,BONNEUIL-EN-FRANCE,95088,GONESSE,4024,Periurb.,NO2,8,23.3,ug.m-3,journaliere,2019/11/06 23:00:00+00,2019/11/07 23:00:00+00,1,659365,6876912
12048,VAL-DE-MARNE,VITRY-SUR-SEINE,94081,VITRY-SUR-SEINE,4034,Urbaine,NO2,8,23.8,ug.m-3,journaliere,2019/11/06 23:00:00+00,2019/11/07 23:00:00+00,1,654122,6853046
12049,SEINE-SAINT-DENIS,SAINT-DENIS,93066,A1 - Saint-Denis,4058,Trafic,NO2,8,63.3,ug.m-3,journaliere,2019/11/06 23:00:00+00,2019/11/07 23:00:00+00,1,652843,6869659
12050,PARIS,PARIS-12E-ARRONDISSEMENT,75112,Bld Périphérique Est,4329,Trafic,NO2,8,57.9,ug.m-3,journaliere,2019/11/06 23:00:00+00,2019/11/07 23:00:00+00,1,656891,6859993
12051,SEINE-ET-MARNE,LOGNES,77258,LOGNES,4098,Urbaine,NO2,8,19.6,ug.m-3,journaliere,2019/11/06 23:00:00+00,2019/11/07 23:00:00+00,1,673184,6860091
12052,YVELINES,VERSAILLES,78646,VERSAILLES,4029,Periurb.,NO2,8,10.8,ug.m-3,journaliere,2019/11/06 23:00:00+00,2019/11/07 23:00:00+00,1,636191,6855823
12053,SEINE-SAINT-DENIS,TREMBLAY-EN-FRANCE,93073,TREMBLAY-EN-FRANCE,4319,Periurb.,NO2,8,22.8,ug.m-3,journaliere,2019/11/06 23:00:00+00,2019/11/07 23:00:00+00,1,668840,6872926
12054,VAL-D'OISE,VAUDHERLAND,95633,GONESSE,4024,Periurb.,NO2,8,23.3,ug.m-3,journaliere,2019/11/06 23:00:00+00,2019/11/07 23:00:00+00,1,659365,6876912
12055,PARIS,PARIS-15E-ARRONDISSEMENT,75115,PARIS stade Lenglen,4179,Urbaine,NO2,8,18.8,ug.m-3,journaliere,2019/11/06 23:00:00+00,2019/11/07 23:00:00+00,1,646401,6859173
12056,VAL-D'OISE,LE THILLAY,95612,GONESSE,4024,Periurb.,NO2,8,23.3,ug.m-3,journaliere,2019/11/06 23:00:00+00,2019/11/07 23:00:00+00,1,659365,6876912
12057,HAUTS-DE-SEINE,GENNEVILLIERS,92036,GENNEVILLIERS,4002,Urbaine,NO2,8,21.1,ug.m-3,journaliere,2019/11/06 23:00:00+00,2019/11/07 23:00:00+00,1,648292,6870262
12058,PARIS,PARIS-6E-ARRONDISSEMENT,75106,Rue Bonaparte,4071,Trafic,NO2,8,53.6,ug.m-3,journaliere,2019/11/07 23:00:00+00,2019/11/08 23:00:00+00,1,651166,6862011
12059,ESSONNE,EVRY,91228,EVRY,4323,Urbaine,NO2,8,35.7,ug.m-3,journaliere,2019/11/07 23:00:00+00,2019/11/08 23:00:00+00,1,657945,6836504
12060,PARIS,PARIS-2E-ARRONDISSEMENT,75102,Place de l'Opéra,4118,Trafic,NO2,8,63.9,ug.m-3,journaliere,2019/11/07 23:00:00+00,2019/11/08 23:00:00+00,1,651036,6863568
12061,VAL-D'OISE,GONESSE,95277,GONESSE,4024,Periurb.,NO2,8,38,ug.m-3,journaliere,2019/11/07 23:00:00+00,2019/11/08 23:00:00+00,1,659365,6876912
12062,VAL-D'OISE,BONNEUIL-EN-FRANCE,95088,GONESSE,4024,Periurb.,NO2,8,38,ug.m-3,journaliere,2019/11/07 23:00:00+00,2019/11/08 23:00:00+00,1,659365,6876912
12063,VAL-DE-MARNE,VITRY-SUR-SEINE,94081,VITRY-SUR-SEINE,4034,Urbaine,NO2,8,44.6,ug.m-3,journaliere,2019/11/07 23:00:00+00,2019/11/08 23:00:00+00,1,654122,6853046
12064,SEINE-SAINT-DENIS,SAINT-DENIS,93066,A1 - Saint-Denis,4058,Trafic,NO2,8,74.6,ug.m-3,journaliere,2019/11/07 23:00:00+00,2019/11/08 23:00:00+00,1,652843,6869659
12065,PARIS,PARIS-12E-ARRONDISSEMENT,75112,Bld Périphérique Est,4329,Trafic,NO2,8,72.2,ug.m-3,journaliere,2019/11/07 23:00:00+00,2019/11/08 23:00:00+00,1,656891,6859993
12066,SEINE-ET-MARNE,LOGNES,77258,LOGNES,4098,Urbaine,NO2,8,29.6,ug.m-3,journaliere,2019/11/07 23:00:00+00,2019/11/08 23:00:00+00,1,673184,6860091
12067,YVELINES,VERSAILLES,78646,VERSAILLES,4029,Periurb.,NO2,8,36.4,ug.m-3,journaliere,2019/11/07 23:00:00+00,2019/11/08 23:00:00+00,1,636191,6855823
12068,SEINE-SAINT-DENIS,TREMBLAY-EN-FRANCE,93073,TREMBLAY-EN-FRANCE,4319,Periurb.,NO2,8,36.2,ug.m-3,journaliere,2019/11/07 23:00:00+00,2019/11/08 23:00:00+00,1,668840,6872926
12069,VAL-D'OISE,VAUDHERLAND,95633,GONESSE,4024,Periurb.,NO2,8,38,ug.m-3,journaliere,2019/11/07 23:00:00+00,2019/11/08 23:00:00+00,1,659365,6876912
12070,PARIS,PARIS-15E-ARRONDISSEMENT,75115,PARIS stade Lenglen,4179,Urbaine,NO2,8,42.7,ug.m-3,journaliere,2019/11/07 23:00:00+00,2019/11/08 23:00:00+00,1,646401,6859173
12071,VAL-D'OISE,LE THILLAY,95612,GONESSE,4024,Periurb.,NO2,8,38,ug.m-3,journaliere,2019/11/07 23:00:00+00,2019/11/08 23:00:00+00,1,659365,6876912
12072,HAUTS-DE-SEINE,GENNEVILLIERS,92036,GENNEVILLIERS,4002,Urbaine,NO2,8,49.5,ug.m-3,journaliere,2019/11/07 23:00:00+00,2019/11/08 23:00:00+00,1,648292,6870262
12073,PARIS,PARIS-6E-ARRONDISSEMENT,75106,Rue Bonaparte,4071,Trafic,NO2,8,41.5,ug.m-3,journaliere,2019/11/08 23:00:00+00,2019/11/09 23:00:00+00,1,651166,6862011
12074,ESSONNE,EVRY,91228,EVRY,4323,Urbaine,NO2,8,21.5,ug.m-3,journaliere,2019/11/08 23:00:00+00,2019/11/09 23:00:00+00,1,657945,6836504
12075,PARIS,PARIS-2E-ARRONDISSEMENT,75102,Place de l'Opéra,4118,Trafic,NO2,8,53.2,ug.m-3,journaliere,2019/11/08 23:00:00+00,2019/11/09 23:00:00+00,1,651036,6863568
12076,VAL-D'OISE,GONESSE,95277,GONESSE,4024,Periurb.,NO2,8,32.1,ug.m-3,journaliere,2019/11/08 23:00:00+00,2019/11/09 23:00:00+00,1,659365,6876912
12077,VAL-D'OISE,BONNEUIL-EN-FRANCE,95088,GONESSE,4024,Periurb.,NO2,8,32.1,ug.m-3,journaliere,2019/11/08 23:00:00+00,2019/11/09 23:00:00+00,1,659365,6876912
12078,VAL-DE-MARNE,VITRY-SUR-SEINE,94081,VITRY-SUR-SEINE,4034,Urbaine,NO2,8,33,ug.m-3,journaliere,2019/11/08 23:00:00+00,2019/11/09 23:00:00+00,1,654122,6853046
12079,SEINE-SAINT-DENIS,SAINT-DENIS,93066,A1 - Saint-Denis,4058,Trafic,NO2,8,71.7,ug.m-3,journaliere,2019/11/08 23:00:00+00,2019/11/09 23:00:00+00,1,652843,6869659
12080,PARIS,PARIS-12E-ARRONDISSEMENT,75112,Bld Périphérique Est,4329,Trafic,NO2,8,69.8,ug.m-3,journaliere,2019/11/08 23:00:00+00,2019/11/09 23:00:00+00,1,656891,6859993
12081,SEINE-ET-MARNE,LOGNES,77258,LOGNES,4098,Urbaine,NO2,8,25.9,ug.m-3,journaliere,2019/11/08 23:00:00+00,2019/11/09 23:00:00+00,1,673184,6860091
12082,YVELINES,VERSAILLES,78646,VERSAILLES,4029,Periurb.,NO2,8,18.3,ug.m-3,journaliere,2019/11/08 23:00:00+00,2019/11/09 23:00:00+00,1,636191,6855823
12083,SEINE-SAINT-DENIS,TREMBLAY-EN-FRANCE,93073,TREMBLAY-EN-FRANCE,4319,Periurb.,NO2,8,31.4,ug.m-3,journaliere,2019/11/08 23:00:00+00,2019/11/09 23:00:00+00,1,668840,6872926
12084,VAL-D'OISE,VAUDHERLAND,95633,GONESSE,4024,Periurb.,NO2,8,32.1,ug.m-3,journaliere,2019/11/08 23:00:00+00,2019/11/09 23:00:00+00,1,659365,6876912
12085,PARIS,PARIS-15E-ARRONDISSEMENT,75115,PARIS stade Lenglen,4179,Urbaine,NO2,8,23.5,ug.m-3,journaliere,2019/11/08 23:00:00+00,2019/11/09 23:00:00+00,1,646401,6859173
12086,VAL-D'OISE,LE THILLAY,95612,GONESSE,4024,Periurb.,NO2,8,32.1,ug.m-3,journaliere,2019/11/08 23:00:00+00,2019/11/09 23:00:00+00,1,659365,6876912
12087,HAUTS-DE-SEINE,GENNEVILLIERS,92036,GENNEVILLIERS,4002,Urbaine,NO2,8,30.9,ug.m-3,journaliere,2019/11/08 23:00:00+00,2019/11/09 23:00:00+00,1,648292,6870262
12088,PARIS,PARIS-6E-ARRONDISSEMENT,75106,Rue Bonaparte,4071,Trafic,NO2,8,37.4,ug.m-3,journaliere,2019/11/09 23:00:00+00,2019/11/10 23:00:00+00,1,651166,6862011
12089,ESSONNE,EVRY,91228,EVRY,4323,Urbaine,NO2,8,17,ug.m-3,journaliere,2019/11/09 23:00:00+00,2019/11/10 23:00:00+00,1,657945,6836504
12090,PARIS,PARIS-2E-ARRONDISSEMENT,75102,Place de l'Opéra,4118,Trafic,NO2,8,46,ug.m-3,journaliere,2019/11/09 23:00:00+00,2019/11/10 23:00:00+00,1,651036,6863568
12091,VAL-D'OISE,GONESSE,95277,GONESSE,4024,Periurb.,NO2,8,25.1,ug.m-3,journaliere,2019/11/09 23:00:00+00,2019/11/10 23:00:00+00,1,659365,6876912
12092,VAL-D'OISE,BONNEUIL-EN-FRANCE,95088,GONESSE,4024,Periurb.,NO2,8,25.1,ug.m-3,journaliere,2019/11/09 23:00:00+00,2019/11/10 23:00:00+00,1,659365,6876912
12093,VAL-DE-MARNE,VITRY-SUR-SEINE,94081,VITRY-SUR-SEINE,4034,Urbaine,NO2,8,29,ug.m-3,journaliere,2019/11/09 23:00:00+00,2019/11/10 23:00:00+00,1,654122,6853046
12094,SEINE-SAINT-DENIS,SAINT-DENIS,93066,A1 - Saint-Denis,4058,Trafic,NO2,8,58.3,ug.m-3,journaliere,2019/11/09 23:00:00+00,2019/11/10 23:00:00+00,1,652843,6869659
12095,PARIS,PARIS-12E-ARRONDISSEMENT,75112,Bld Périphérique Est,4329,Trafic,NO2,8,66.9,ug.m-3,journaliere,2019/11/09 23:00:00+00,2019/11/10 23:00:00+00,1,656891,6859993
12096,SEINE-ET-MARNE,LOGNES,77258,LOGNES,4098,Urbaine,NO2,8,16,ug.m-3,journaliere,2019/11/09 23:00:00+00,2019/11/10 23:00:00+00,1,673184,6860091
12097,YVELINES,VERSAILLES,78646,VERSAILLES,4029,Periurb.,NO2,8,25.3,ug.m-3,journaliere,2019/11/09 23:00:00+00,2019/11/10 23:00:00+00,1,636191,6855823
12098,SEINE-SAINT-DENIS,TREMBLAY-EN-FRANCE,93073,TREMBLAY-EN-FRANCE,4319,Periurb.,NO2,8,18.9,ug.m-3,journaliere,2019/11/09 23:00:00+00,2019/11/10 23:00:00+00,1,668840,6872926
12099,VAL-D'OISE,VAUDHERLAND,95633,GONESSE,4024,Periurb.,NO2,8,25.1,ug.m-3,journaliere,2019/11/09 23:00:00+00,2019/11/10 23:00:00+00,1,659365,6876912
12100,PARIS,PARIS-15E-ARRONDISSEMENT,75115,PARIS stade Lenglen,4179,Urbaine,NO2,8,26.3,ug.m-3,journaliere,2019/11/09 23:00:00+00,2019/11/10 23:00:00+00,1,646401,6859173
12101,VAL-D'OISE,LE THILLAY,95612,GONESSE,4024,Periurb.,NO2,8,25.1,ug.m-3,journaliere,2019/11/09 23:00:00+00,2019/11/10 23:00:00+00,1,659365,6876912
12102,HAUTS-DE-SEINE,GENNEVILLIERS,92036,GENNEVILLIERS,4002,Urbaine,NO2,8,33,ug.m-3,journaliere,2019/11/09 23:00:00+00,2019/11/10 23:00:00+00,1,648292,6870262
12103,PARIS,PARIS-6E-ARRONDISSEMENT,75106,Rue Bonaparte,4071,Trafic,NO2,8,32.4,ug.m-3,journaliere,2019/11/10 23:00:00+00,2019/11/11 23:00:00+00,1,651166,6862011
12104,ESSONNE,EVRY,91228,EVRY,4323,Urbaine,NO2,8,15.3,ug.m-3,journaliere,2019/11/10 23:00:00+00,2019/11/11 23:00:00+00,1,657945,6836504
12105,PARIS,PARIS-2E-ARRONDISSEMENT,75102,Place de l'Opéra,4118,Trafic,NO2,8,42.3,ug.m-3,journaliere,2019/11/10 23:00:00+00,2019/11/11 23:00:00+00,1,651036,6863568
12106,VAL-D'OISE,GONESSE,95277,GONESSE,4024,Periurb.,NO2,8,21.4,ug.m-3,journaliere,2019/11/10 23:00:00+00,2019/11/11 23:00:00+00,1,659365,6876912
12107,VAL-D'OISE,BONNEUIL-EN-FRANCE,95088,GONESSE,4024,Periurb.,NO2,8,21.4,ug.m-3,journaliere,2019/11/10 23:00:00+00,2019/11/11 23:00:00+00,1,659365,6876912
12108,VAL-DE-MARNE,VITRY-SUR-SEINE,94081,VITRY-SUR-SEINE,4034,Urbaine,NO2,8,20.9,ug.m-3,journaliere,2019/11/10 23:00:00+00,2019/11/11 23:00:00+00,1,654122,6853046
12109,PARIS,PARIS-12E-ARRONDISSEMENT,75112,Bld Périphérique Est,4329,Trafic,NO2,8,38.4,ug.m-3,journaliere,2019/11/10 23:00:00+00,2019/11/11 23:00:00+00,1,656891,6859993
12110,SEINE-ET-MARNE,LOGNES,77258,LOGNES,4098,Urbaine,NO2,8,19.6,ug.m-3,journaliere,2019/11/10 23:00:00+00,2019/11/11 23:00:00+00,1,673184,6860091
12111,YVELINES,VERSAILLES,78646,VERSAILLES,4029,Periurb.,NO2,8,9,ug.m-3,journaliere,2019/11/10 23:00:00+00,2019/11/11 23:00:00+00,1,636191,6855823
12112,SEINE-SAINT-DENIS,TREMBLAY-EN-FRANCE,93073,TREMBLAY-EN-FRANCE,4319,Periurb.,NO2,8,23.4,ug.m-3,journaliere,2019/11/10 23:00:00+00,2019/11/11 23:00:00+00,1,668840,6872926
12113,VAL-D'OISE,VAUDHERLAND,95633,GONESSE,4024,Periurb.,NO2,8,21.4,ug.m-3,journaliere,2019/11/10 23:00:00+00,2019/11/11 23:00:00+00,1,659365,6876912
12114,PARIS,PARIS-15E-ARRONDISSEMENT,75115,PARIS stade Lenglen,4179,Urbaine,NO2,8,13.5,ug.m-3,journaliere,2019/11/10 23:00:00+00,2019/11/11 23:00:00+00,1,646401,6859173
12115,VAL-D'OISE,LE THILLAY,95612,GONESSE,4024,Periurb.,NO2,8,21.4,ug.m-3,journaliere,2019/11/10 23:00:00+00,2019/11/11 23:00:00+00,1,659365,6876912
12116,HAUTS-DE-SEINE,GENNEVILLIERS,92036,GENNEVILLIERS,4002,Urbaine,NO2,8,18.3,ug.m-3,journaliere,2019/11/10 23:00:00+00,2019/11/11 23:00:00+00,1,648292,6870262
12117,PARIS,PARIS-6E-ARRONDISSEMENT,75106,Rue Bonaparte,4071,Trafic,NO2,8,46.2,ug.m-3,journaliere,2019/11/11 23:00:00+00,2019/11/12 23:00:00+00,1,651166,6862011
12118,ESSONNE,EVRY,91228,EVRY,4323,Urbaine,NO2,8,26.6,ug.m-3,journaliere,2019/11/11 23:00:00+00,2019/11/12 23:00:00+00,1,657945,6836504
12119,PARIS,PARIS-2E-ARRONDISSEMENT,75102,Place de l'Opéra,4118,Trafic,NO2,8,62.8,ug.m-3,journaliere,2019/11/11 23:00:00+00,2019/11/12 23:00:00+00,1,651036,6863568
12120,VAL-D'OISE,GONESSE,95277,GONESSE,4024,Periurb.,NO2,8,36.6,ug.m-3,journaliere,2019/11/11 23:00:00+00,2019/11/12 23:00:00+00,1,659365,6876912
12121,VAL-D'OISE,BONNEUIL-EN-FRANCE,95088,GONESSE,4024,Periurb.,NO2,8,36.6,ug.m-3,journaliere,2019/11/11 23:00:00+00,2019/11/12 23:00:00+00,1,659365,6876912
12122,VAL-DE-MARNE,VITRY-SUR-SEINE,94081,VITRY-SUR-SEINE,4034,Urbaine,NO2,8,43.5,ug.m-3,journaliere,2019/11/11 23:00:00+00,2019/11/12 23:00:00+00,1,654122,6853046
12123,PARIS,PARIS-12E-ARRONDISSEMENT,75112,Bld Périphérique Est,4329,Trafic,NO2,8,69.9,ug.m-3,journaliere,2019/11/11 23:00:00+00,2019/11/12 23:00:00+00,1,656891,6859993
12124,SEINE-ET-MARNE,LOGNES,77258,LOGNES,4098,Urbaine,NO2,8,38.4,ug.m-3,journaliere,2019/11/11 23:00:00+00,2019/11/12 23:00:00+00,1,673184,6860091
12125,YVELINES,VERSAILLES,78646,VERSAILLES,4029,Periurb.,NO2,8,16.8,ug.m-3,journaliere,2019/11/11 23:00:00+00,2019/11/12 23:00:00+00,1,636191,6855823
12126,SEINE-SAINT-DENIS,TREMBLAY-EN-FRANCE,93073,TREMBLAY-EN-FRANCE,4319,Periurb.,NO2,8,43.8,ug.m-3,journaliere,2019/11/11 23:00:00+00,2019/11/12 23:00:00+00,1,668840,6872926
12127,VAL-D'OISE,VAUDHERLAND,95633,GONESSE,4024,Periurb.,NO2,8,36.6,ug.m-3,journaliere,2019/11/11 23:00:00+00,2019/11/12 23:00:00+00,1,659365,6876912
12128,VAL-D'OISE,LE THILLAY,95612,GONESSE,4024,Periurb.,NO2,8,36.6,ug.m-3,journaliere,2019/11/11 23:00:00+00,2019/11/12 23:00:00+00,1,659365,6876912
12129,HAUTS-DE-SEINE,GENNEVILLIERS,92036,GENNEVILLIERS,4002,Urbaine,NO2,8,29.6,ug.m-3,journaliere,2019/11/11 23:00:00+00,2019/11/12 23:00:00+00,1,648292,6870262
12130,PARIS,PARIS-6E-ARRONDISSEMENT,75106,Rue Bonaparte,4071,Trafic,NO2,8,44.1,ug.m-3,journaliere,2019/11/12 23:00:00+00,2019/11/13 23:00:00+00,1,651166,6862011
12131,ESSONNE,EVRY,91228,EVRY,4323,Urbaine,NO2,8,26.1,ug.m-3,journaliere,2019/11/12 23:00:00+00,2019/11/13 23:00:00+00,1,657945,6836504
12132,PARIS,PARIS-2E-ARRONDISSEMENT,75102,Place de l'Opéra,4118,Trafic,NO2,8,57,ug.m-3,journaliere,2019/11/12 23:00:00+00,2019/11/13 23:00:00+00,1,651036,6863568
12133,VAL-D'OISE,GONESSE,95277,GONESSE,4024,Periurb.,NO2,8,30.8,ug.m-3,journaliere,2019/11/12 23:00:00+00,2019/11/13 23:00:00+00,1,659365,6876912
12134,VAL-D'OISE,BONNEUIL-EN-FRANCE,95088,GONESSE,4024,Periurb.,NO2,8,30.8,ug.m-3,journaliere,2019/11/12 23:00:00+00,2019/11/13 23:00:00+00,1,659365,6876912
12135,VAL-DE-MARNE,VITRY-SUR-SEINE,94081,VITRY-SUR-SEINE,4034,Urbaine,NO2,8,31.3,ug.m-3,journaliere,2019/11/12 23:00:00+00,2019/11/13 23:00:00+00,1,654122,6853046
12136,SEINE-SAINT-DENIS,SAINT-DENIS,93066,A1 - Saint-Denis,4058,Trafic,NO2,8,76.9,ug.m-3,journaliere,2019/11/12 23:00:00+00,2019/11/13 23:00:00+00,1,652843,6869659
12137,PARIS,PARIS-12E-ARRONDISSEMENT,75112,Bld Périphérique Est,4329,Trafic,NO2,8,58.6,ug.m-3,journaliere,2019/11/12 23:00:00+00,2019/11/13 23:00:00+00,1,656891,6859993
12138,SEINE-ET-MARNE,LOGNES,77258,LOGNES,4098,Urbaine,NO2,8,32.4,ug.m-3,journaliere,2019/11/12 23:00:00+00,2019/11/13 23:00:00+00,1,673184,6860091
12139,YVELINES,VERSAILLES,78646,VERSAILLES,4029,Periurb.,NO2,8,17.2,ug.m-3,journaliere,2019/11/12 23:00:00+00,2019/11/13 23:00:00+00,1,636191,6855823
12140,SEINE-SAINT-DENIS,TREMBLAY-EN-FRANCE,93073,TREMBLAY-EN-FRANCE,4319,Periurb.,NO2,8,35.8,ug.m-3,journaliere,2019/11/12 23:00:00+00,2019/11/13 23:00:00+00,1,668840,6872926
12141,VAL-D'OISE,VAUDHERLAND,95633,GONESSE,4024,Periurb.,NO2,8,30.8,ug.m-3,journaliere,2019/11/12 23:00:00+00,2019/11/13 23:00:00+00,1,659365,6876912
12142,VAL-D'OISE,LE THILLAY,95612,GONESSE,4024,Periurb.,NO2,8,30.8,ug.m-3,journaliere,2019/11/12 23:00:00+00,2019/11/13 23:00:00+00,1,659365,6876912
12143,HAUTS-DE-SEINE,GENNEVILLIERS,92036,GENNEVILLIERS,4002,Urbaine,NO2,8,29.1,ug.m-3,journaliere,2019/11/12 23:00:00+00,2019/11/13 23:00:00+00,1,648292,6870262
12144,PARIS,PARIS-6E-ARRONDISSEMENT,75106,Rue Bonaparte,4071,Trafic,NO2,8,51.5,ug.m-3,journaliere,2019/11/13 23:00:00+00,2019/11/14 23:00:00+00,1,651166,6862011
12145,ESSONNE,EVRY,91228,EVRY,4323,Urbaine,NO2,8,20.8,ug.m-3,journaliere,2019/11/13 23:00:00+00,2019/11/14 23:00:00+00,1,657945,6836504
12146,PARIS,PARIS-2E-ARRONDISSEMENT,75102,Place de l'Opéra,4118,Trafic,NO2,8,63.7,ug.m-3,journaliere,2019/11/13 23:00:00+00,2019/11/14 23:00:00+00,1,651036,6863568
12147,VAL-D'OISE,GONESSE,95277,GONESSE,4024,Periurb.,NO2,8,36.5,ug.m-3,journaliere,2019/11/13 23:00:00+00,2019/11/14 23:00:00+00,1,659365,6876912
12148,VAL-D'OISE,BONNEUIL-EN-FRANCE,95088,GONESSE,4024,Periurb.,NO2,8,36.5,ug.m-3,journaliere,2019/11/13 23:00:00+00,2019/11/14 23:00:00+00,1,659365,6876912
12149,VAL-DE-MARNE,VITRY-SUR-SEINE,94081,VITRY-SUR-SEINE,4034,Urbaine,NO2,8,31.3,ug.m-3,journaliere,2019/11/13 23:00:00+00,2019/11/14 23:00:00+00,1,654122,6853046
12150,SEINE-SAINT-DENIS,SAINT-DENIS,93066,A1 - Saint-Denis,4058,Trafic,NO2,8,80.2,ug.m-3,journaliere,2019/11/13 23:00:00+00,2019/11/14 23:00:00+00,1,652843,6869659
12151,PARIS,PARIS-12E-ARRONDISSEMENT,75112,Bld Périphérique Est,4329,Trafic,NO2,8,85,ug.m-3,journaliere,2019/11/13 23:00:00+00,2019/11/14 23:00:00+00,1,656891,6859993
